id,deduction_date,customer_name,customer_account,standard_customer,deduction_reference,invoice_number,,,,,deduction_amount,deduction_reason,payment_number,backup_status,invoice_status,validation,invalid_amount,valid_amount,billback,billback_date,billback_amount,recover_status,recoverd_amount
625453,6/2/2023,Kroger Company,40000081,Kroger,9032217238,9032217238,1,1,1,0,156.49,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-02-2023,Publix Supermarkets Inc,40000004,Publix,9032302197,9032302197,2,2,1,-1,109.02,Freight Allowance,,Yes,No,0,0,0,,,,,
625463,8/2/2023,Kroger Company,40000081,Kroger,9032229912,9032229912,1,1,1,0,281.51,Freight Allowance,,Yes,No,0,0,0,,,,,
625493,14-02-2023,Kroger Company,40000081,Kroger,9032251045,9032251045,1,1,1,0,140.37,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-02-2023,C&S Wholesale Grocers Inc,40000622,C&S,9032288986,9032288986,1,1,1,0,157.72,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/3/2023,Publix Supermarkets Inc,40000004,Publix,9032345612,9032345612,1,1,1,0,105.48,Freight Allowance,,Yes,No,0,0,0,,,,,
625506,15-02-2023,Kroger Company,40000081,Kroger,9032254006,9032254006,1,1,1,0,103.88,Freight Allowance,,Yes,No,0,0,0,,,,,
625523,2/2/2023,Kroger Company,40000081,Kroger,9032204639,9032204639,1,1,1,0,104.38,Freight Allowance,,Yes,No,0,0,0,,,,,
625534,30-01-2023,Kroger Company,40000081,Kroger,9032192989,9032192989,1,1,1,0,107.04,Freight Allowance,,Yes,No,0,0,0,,,,,
625546,2/2/2023,Kroger Company,40000081,Kroger,9032204634,9032204634,1,1,1,0,107.06,Freight Allowance,,Yes,No,0,0,0,,,,,
625558,15-02-2023,Kroger Company,40000081,Kroger,9032255213,9032255213,1,1,1,0,125.86,Freight Allowance,,Yes,No,0,0,0,,,,,
625561,15-02-2023,Kroger Company,40000081,Kroger,9032253970,9032253970,1,1,1,0,149.13,Freight Allowance,,Yes,No,0,0,0,,,,,
625571,15-02-2023,Kroger Company,40000081,Kroger,9032252391,9032252391,1,1,1,0,165.2,Freight Allowance,,Yes,No,0,0,0,,,,,
625577,10/2/2023,Kroger Company,40000081,Kroger,9032236030,9032236030,1,1,1,0,174.49,Freight Allowance,,Yes,No,0,0,0,,,,,
625581,15-02-2023,Kroger Company,40000081,Kroger,9032248442,9032248442,1,1,1,0,218.37,Freight Allowance,,Yes,No,0,0,0,,,,,
627137,15-02-2023,Kroger Company,40000081,Kroger,9032252386,9032252386,1,1,1,0,286.2,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-03-2023,Publix Supermarkets Inc,40000004,Publix,9032402379,9032402379,1,1,1,0,104.4,Freight Allowance,,Yes,No,0,0,0,,,,,
627146,16-02-2023,Kroger Company,40000081,Kroger,9032254272,9032254272,1,1,1,0,123.38,Freight Allowance,,Yes,No,0,0,0,,,,,
627148,16-02-2023,Kroger Company,40000081,Kroger,9032265445,9032265445,1,1,1,0,135.05,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-02-2023,Publix Supermarkets Inc,40000004,Publix,9032334639,9032334639,1,1,1,0,103.61,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2023,C&S Wholesale Grocers Inc,40000622,C&S,9032270495,9032270495,2,2,2,0,100.47,Freight Allowance,,Yes,No,0,0,0,,,,,
627150,17-02-2023,Kroger Company,40000081,Kroger,9032261623,9032261623,1,1,1,0,143.92,Freight Allowance,,Yes,No,0,0,0,,,,,
627157,17-02-2023,Kroger Company,40000081,Kroger,9032262163,9032262163,1,1,1,0,165.45,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/3/2023,Publix Supermarkets Inc,40000004,Publix,9032354009,9032354009,1,1,1,0,102.57,Freight Allowance,,Yes,No,0,0,0,,,,,
627161,17-02-2023,Kroger Company,40000081,Kroger,9032269076,9032269076,1,1,1,0,200.57,Freight Allowance,,Yes,No,0,0,0,,,,,
627168,17-02-2023,Kroger Company,40000081,Kroger,9032261661,9032261661,1,1,1,0,201.44,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/2/2023,Gordon Food Service ,40000202,Gordon,9032231814,9032231814,1,1,1,0,47.63,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/2/2023,Gordon Food Service ,40000202,Gordon,9032279498,9032279498,2,2,1,-1,50.29,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033573900,9033573900,4,4,4,0,127.68,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2023,SYSCO Corp Procurement ,40000241,Sysco,9032079961-1,9032079961-1,2,2,1,-1,266,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-02-2023,SUPERVALU Inc,40000038,Supervalu,99SW2158668,99SW2158668,1,1,1,0,70.86,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-02-2023,SUPERVALU Inc,40000038,Supervalu,99SW2158570,99SW2158570,1,1,1,0,162.81,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-02-2023,SUPERVALU Inc,40000038,Supervalu,99SW2158539,99SW2158539,1,1,1,0,201.28,Freight Allowance,,Yes,No,0,0,0,,,,,
,26-01-2023,Gordon Food Service ,40000202,Gordon,9032204116,9032204116,2,2,1,-1,59.23,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032236003,9032236003,2,2,1,-1,55.04,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032217762,9032217762,2,2,1,-1,60.19,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032236000,9032236000,2,2,1,-1,84.62,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032236662,9032236662,2,2,1,-1,88.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032243845,9032243845,2,2,1,-1,89.77,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032236108,9032236108,2,2,1,-1,89.88,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032236109,9032236109,2,2,1,-1,93.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032229789,9032229789,2,2,1,-1,93.44,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032227238,9032227238,2,2,1,-1,99.81,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032232391,9032232391,2,2,1,-1,100.13,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032234414,9032234414,2,2,1,-1,107.12,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032243841,9032243841,2,2,1,-1,118.52,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032217747,9032217747,2,2,1,-1,128.39,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032234428,9032234428,2,2,1,-1,141.11,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032236001,9032236001,2,2,1,-1,149.35,Freight Allowance,,Yes,No,0,0,0,,,,,
,31-01-2023,Publix Supermarkets Inc,40000004,Publix,9032246903,9032246903,2,2,1,-1,54.18,Freight Allowance,,Yes,No,0,0,0,,,,,
,31-01-2023,Publix Supermarkets Inc,40000004,Publix,9032243904,9032243904,2,2,1,-1,71.82,Freight Allowance,,Yes,No,0,0,0,,,,,
,31-01-2023,Publix Supermarkets Inc,40000004,Publix,9032246905,9032246905,2,2,1,-1,95.17,Freight Allowance,,Yes,No,0,0,0,,,,,
,31-01-2023,Publix Supermarkets Inc,40000004,Publix,9032243882,9032243882,2,2,1,-1,96.55,Freight Allowance,,Yes,No,0,0,0,,,,,
,31-01-2023,Publix Supermarkets Inc,40000004,Publix,9032243876,9032243876,2,2,1,-1,111.82,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/2/2023,Publix Supermarkets Inc,40000004,Publix,9032246973,9032246973,2,2,1,-1,64.24,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/2/2023,Publix Supermarkets Inc,40000004,Publix,9032246970,9032246970,2,2,1,-1,67.34,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/2/2023,Publix Supermarkets Inc,40000004,Publix,9032252985,9032252985,2,2,1,-1,71.46,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/2/2023,Publix Supermarkets Inc,40000004,Publix,9032259854,9032259854,2,2,1,-1,55.98,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/2/2023,Publix Supermarkets Inc,40000004,Publix,9032257295,9032257295,2,2,1,-1,63.22,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/2/2023,Publix Supermarkets Inc,40000004,Publix,9032257292,9032257292,2,2,1,-1,64.97,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/2/2023,Publix Supermarkets Inc,40000004,Publix,9032259858,9032259858,2,2,1,-1,119.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2023,Publix Supermarkets Inc,40000004,Publix,9032264873,9032264873,2,2,1,-1,57.49,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2023,Publix Supermarkets Inc,40000004,Publix,9032264876,9032264876,2,2,1,-1,72.99,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2023,Publix Supermarkets Inc,40000004,Publix,9032287640,9032287640,2,2,1,-1,95.02,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032229789,9032229789,2,2,1,-1,93.44,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032236109,9032236109,2,2,1,-1,93.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/2/2023,Publix Supermarkets Inc,40000004,Publix,9032277956,9032277956,2,2,1,-1,92.77,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2023,Publix Supermarkets Inc,40000004,Publix,9032264880,9032264880,2,2,1,-1,90.23,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032236108,9032236108,2,2,1,-1,89.88,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2023,Publix Supermarkets Inc,40000004,Publix,9032284667,9032284667,2,2,1,-1,89.83,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2023,Publix Supermarkets Inc,40000004,Publix,9032284667,9032284667,2,2,1,-1,89.83,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032243845,9032243845,2,2,1,-1,89.77,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032236662,9032236662,2,2,1,-1,88.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-01-2023,Publix Supermarkets Inc,40000004,Publix,9032216661,9032216661,2,2,1,-1,84.86,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-01-2023,Publix Supermarkets Inc,40000004,Publix,9032216661,9032216661,2,2,1,-1,84.86,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2023,Publix Supermarkets Inc,40000004,Publix,9032236000,9032236000,2,2,1,-1,84.62,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-02-2023,Publix Supermarkets Inc,40000004,Publix,9032296982,9032296982,2,2,1,-1,82.34,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-02-2023,Publix Supermarkets Inc,40000004,Publix,9032305111,9032305111,2,2,1,-1,82.09,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2023,SYSCO Corp Procurement ,40000241,Sysco,9032079961-1,9032079961-1,2,2,1,-1,266,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-02-2023,Publix Supermarkets Inc,40000004,Publix,9032296966,9032296966,2,2,1,-1,112.9,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/3/2023,Publix Supermarkets Inc,40000004,Publix,9032357932,9032357932,1,1,1,0,391.87,Freight Allowance,,Yes,No,0,0,0,,,,,
640353,10/3/2023,Kroger Company,40000081,Kroger,9032337789,9032337789,1,1,1,0,324.04,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-03-2023,Publix Supermarkets Inc,40000004,Publix,9032402749,9032402749,1,1,1,0,319.45,Freight Allowance,,Yes,No,0,0,0,,,,,
640359,24-03-2023,Kroger Company,40000081,Kroger,9032384673,9032384673,1,1,1,0,310.3,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-03-2023,Publix Supermarkets Inc,40000004,Publix,9032407784,9032407784,1,1,1,0,309.71,Freight Allowance,,Yes,No,0,0,0,,,,,
640388,3/3/2023,Kroger Company,40000081,Kroger,9032309743,9032309743,1,1,1,0,297.05,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-02-2023,Publix Supermarkets Inc,40000004,Publix,9032333651,9032333651,1,1,1,0,295,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-03-2023,Publix Supermarkets Inc,40000004,Publix,9032419471,9032419471,1,1,1,0,294.44,Freight Allowance,,Yes,No,0,0,0,,,,,
640402,9/3/2023,Kroger Company,40000081,Kroger,9032328252,9032328252,1,1,1,0,294.03,Freight Allowance,,Yes,No,0,0,0,,,,,
640407,3/3/2023,Kroger Company,40000081,Kroger,9032309742,9032309742,1,1,1,0,284.67,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-02-2023,Publix Supermarkets Inc,40000004,Publix,9032334425,9032334425,1,1,1,0,283.73,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-03-2023,Publix Supermarkets Inc,40000004,Publix,9032386599,9032386599,1,1,1,0,281.26,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,Publix Supermarkets Inc,40000004,Publix,9032407471,9032407471,1,1,1,0,262.8,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-02-2023,Publix Supermarkets Inc,40000004,Publix,9032334427,9032334427,1,1,1,0,260.44,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/3/2023,SUPERVALU Inc,40000038,Supervalu,9031682224,9031682224,1,1,1,0,260.24,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-02-2023,Publix Supermarkets Inc,40000004,Publix,9032334632,9032334632,1,1,1,0,253.19,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-03-2023,Publix Supermarkets Inc,40000004,Publix,9032411845,9032411845,1,1,1,0,244.68,Freight Allowance,,Yes,No,0,0,0,,,,,
640411,22-03-2023,Kroger Company,40000081,Kroger,9032373245,9032373245,1,1,1,0,236.37,Freight Allowance,,Yes,No,0,0,0,,,,,
,7/3/2023,Publix Supermarkets Inc,40000004,Publix,9032369413,9032369413,1,1,1,0,234.63,Freight Allowance,,Yes,No,0,0,0,,,,,
640424,13-03-2023,Kroger Company,40000081,Kroger,9032345435,9032345435,1,1,1,0,226.42,Freight Allowance,,Yes,No,0,0,0,,,,,
640427,10/3/2023,Kroger Company,40000081,Kroger,9032343819,9032343819,1,1,1,0,224.52,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0286414 ,21-03-2023,Associated Wholesale Grocers,40000625,AWG,9032371070,9032371070,2,2,2,0,217.98,Freight Allowance,,Yes,No,0,0,0,,,,,
,28-02-2023,Publix Supermarkets Inc,40000004,Publix,9032341528,9032341528,1,1,1,0,213.86,Freight Allowance,,Yes,No,0,0,0,,,,,
640431,27-02-2023,Kroger Company,40000081,Kroger,9032297013,9032297013,1,1,1,0,212.07,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-03-2023,Publix Supermarkets Inc,40000004,Publix,9032398895,9032398895,1,1,1,0,210.69,Freight Allowance,,Yes,No,0,0,0,,,,,
640438,17-03-2023,Kroger Company,40000081,Kroger,9032364425,9032364425,1,1,1,0,208.7,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-03-2023,Publix Supermarkets Inc,40000004,Publix,9032383687,9032383687,1,1,1,0,207.25,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-03-2023,Publix Supermarkets Inc,40000004,Publix,9032404860,9032404860,1,1,1,0,206.87,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-03-2023,Publix Supermarkets Inc,40000004,Publix,9032402462,9032402462,1,1,1,0,204.99,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-03-2023,Publix Supermarkets Inc,40000004,Publix,9032424342,9032424342,1,1,1,0,203.6,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,SUPERVALU Inc,40000038,Supervalu,11111732,11111732,1,1,1,0,200,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,SUPERVALU Inc,40000038,Supervalu,17059416,17059416,1,1,1,0,200,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,SUPERVALU Inc,40000038,Supervalu,17059417,17059417,1,1,1,0,200,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,SUPERVALU Inc,40000038,Supervalu,18131320,18131320,1,1,1,0,200,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,SUPERVALU Inc,40000038,Supervalu,21408957,21408957,1,1,1,0,200,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,SUPERVALU Inc,40000038,Supervalu,43034588,43034588,1,1,1,0,200,Freight Allowance,,Yes,No,0,0,0,,,,,
640446,16-03-2023,Kroger Company,40000081,Kroger,9032353629,9032353629,1,1,1,0,195.99,Freight Allowance,,Yes,No,0,0,0,,,,,
640453,22-03-2023,Kroger Company,40000081,Kroger,9032385770-CM,9032385770-CM,1,1,1,0,189.37,Freight Allowance,,Yes,No,0,0,0,,,,,
640459,9/3/2023,Kroger Company,40000081,Kroger,9032332480,9032332480,1,1,1,0,186.14,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-03-2023,Gordon Food Service ,40000202,Gordon,9032400678,9032400678,1,1,1,0,176.21,Freight Allowance,,Yes,No,0,0,0,,,,,
640468,8/3/2023,Kroger Company,40000081,Kroger,9032330376,9032330376,1,1,1,0,175.48,Freight Allowance,,Yes,No,0,0,0,,,,,
640471,22-03-2023,Kroger Company,40000081,Kroger,9032373738,9032373738,1,1,1,0,171.23,Freight Allowance,,Yes,No,0,0,0,,,,,
641224,14-03-2023,Kroger Company,40000081,Kroger,9032351696-CM,9032351696-CM,1,1,1,0,170.92,Freight Allowance,,Yes,No,0,0,0,,,,,
641233,27-02-2023,Kroger Company,40000081,Kroger,9032300539-CM,9032300539-CM,1,1,1,0,162.77,Freight Allowance,,Yes,No,0,0,0,,,,,
641243,10/3/2023,Kroger Company,40000081,Kroger,9032333729,9032333729,1,1,1,0,159.24,Freight Allowance,,Yes,No,0,0,0,,,,,
641281,28-02-2023,Kroger Company,40000081,Kroger,9032306432,9032306432,1,1,1,0,158.05,Freight Allowance,,Yes,No,0,0,0,,,,,
641321,15-03-2023,Kroger Company,40000081,Kroger,9032350157,9032350157,1,1,1,0,156.94,Freight Allowance,,Yes,No,0,0,0,,,,,
641329,23-03-2023,Kroger Company,40000081,Kroger,9032385600,9032385600,1,1,1,0,156.78,Freight Allowance,,Yes,No,0,0,0,,,,,
641335,22-03-2023,Kroger Company,40000081,Kroger,9032372282,9032372282,1,1,1,0,154.08,Freight Allowance,,Yes,No,0,0,0,,,,,
641342,22-03-2023,Kroger Company,40000081,Kroger,9032385850-CM,9032385850-CM,1,1,1,0,152.05,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,SUPERVALU Inc,40000038,Supervalu,15306711,15306711,1,1,1,0,150,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,SUPERVALU Inc,40000038,Supervalu,15306712,15306712,1,1,1,0,150,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/1/2023,Dot Foods Inc ,40002986,Dot Foods,NOV 22 KDM DOT FOO,NOV 22 KDM DOT FOO,1,1,1,0,149.84,Freight Allowance,,Yes,No,0,0,0,,,,,
641358,17-03-2023,Kroger Company,40000081,Kroger,9032365619,9032365619,1,1,1,0,149.09,Freight Allowance,,Yes,No,0,0,0,,,,,
641840,10/3/2023,Kroger Company,40000081,Kroger,9032341965,9032341965,1,1,1,0,148.6,Freight Allowance,,Yes,No,0,0,0,,,,,
641845,1/3/2023,Kroger Company,40000081,Kroger,9032306434,9032306434,1,1,1,0,147.54,Freight Allowance,,Yes,No,0,0,0,,,,,
642991,23-03-2023,Kroger Company,40000081,Kroger,9032384381-CM,9032384381-CM,1,1,1,0,147.05,Freight Allowance,,Yes,No,0,0,0,,,,,
643000,10/3/2023,Kroger Company,40000081,Kroger,9032332904,9032332904,1,1,1,0,146.85,Freight Allowance,,Yes,No,0,0,0,,,,,
643007,10/3/2023,Kroger Company,40000081,Kroger,9032343403,9032343403,1,1,1,0,145.82,Freight Allowance,,Yes,No,0,0,0,,,,,
643012,6/3/2023,Kroger Company,40000081,Kroger,9032322864,9032322864,1,1,1,0,145.03,Freight Allowance,,Yes,No,0,0,0,,,,,
643021,16-03-2023,Kroger Company,40000081,Kroger,9032353724,9032353724,1,1,1,0,141.06,Freight Allowance,,Yes,No,0,0,0,,,,,
643040,13-03-2023,Kroger Company,40000081,Kroger,9032343635,9032343635,1,1,1,0,139.12,Freight Allowance,,Yes,No,0,0,0,,,,,
643049,13-03-2023,Kroger Company,40000081,Kroger,9032343636,9032343636,1,1,1,0,139.12,Freight Allowance,,Yes,No,0,0,0,,,,,
643072,13-03-2023,Kroger Company,40000081,Kroger,9032343967,9032343967,1,1,1,0,136.69,Freight Allowance,,Yes,No,0,0,0,,,,,
643101,7/3/2023,Kroger Company,40000081,Kroger,9032320258,9032320258,1,1,1,0,135.38,Freight Allowance,,Yes,No,0,0,0,,,,,
643110,6/3/2023,Kroger Company,40000081,Kroger,9032321401,9032321401,1,1,1,0,135.17,Freight Allowance,,Yes,No,0,0,0,,,,,
639975,27-02-2023,Kroger Company,40000081,Kroger,9032294553,9032294553,1,1,1,0,133.95,Freight Allowance,,Yes,No,0,0,0,,,,,
639986,27-02-2023,Kroger Company,40000081,Kroger,9032301912,9032301912,1,1,1,0,131.23,Freight Allowance,,Yes,No,0,0,0,,,,,
640005,17-03-2023,Kroger Company,40000081,Kroger,9032358027,9032358027,1,1,1,0,130.04,Freight Allowance,,Yes,No,0,0,0,,,,,
640049,22-03-2023,Kroger Company,40000081,Kroger,9032373241,9032373241,1,1,1,0,128.54,Freight Allowance,,Yes,No,0,0,0,,,,,
640064,8/3/2023,Kroger Company,40000081,Kroger,9032341130,9032341130,1,1,1,0,126.48,Freight Allowance,,Yes,No,0,0,0,,,,,
640072,7/3/2023,Kroger Company,40000081,Kroger,9032326315,9032326315,1,1,1,0,124.71,Freight Allowance,,Yes,No,0,0,0,,,,,
640079,3/3/2023,Kroger Company,40000081,Kroger,9032313901,9032313901,1,1,1,0,124.43,Freight Allowance,,Yes,No,0,0,0,,,,,
640089,28-02-2023,Kroger Company,40000081,Kroger,9032301913,9032301913,1,1,1,0,122.52,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-03-2023,Publix Supermarkets Inc,40000004,Publix,9032410211,9032410211,1,1,1,0,70.92,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/3/2023,Publix Supermarkets Inc,40000004,Publix,9032370877,9032370877,1,1,1,0,69.59,Freight Allowance,,Yes,No,0,0,0,,,,,
640093,2/3/2023,Kroger Company,40000081,Kroger,9032307365,9032307365,1,1,1,0,120.95,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-02-2023,Publix Supermarkets Inc,40000004,Publix,9032297274,9032297274,2,2,1,-1,69.26,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-02-2023,Publix Supermarkets Inc,40000004,Publix,9032301802,9032301802,2,2,1,-1,69.23,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-02-2023,Publix Supermarkets Inc,40000004,Publix,9032297281,9032297281,2,2,1,-1,68.82,Freight Allowance,,Yes,No,0,0,0,,,,,
640099,17-03-2023,Kroger Company,40000081,Kroger,9032365612,9032365612,1,1,1,0,115.5,Freight Allowance,,Yes,No,0,0,0,,,,,
640102,3/3/2023,Kroger Company,40000081,Kroger,9032311767,9032311767,1,1,1,0,115.42,Freight Allowance,,Yes,No,0,0,0,,,,,
640106,24-03-2023,Kroger Company,40000081,Kroger,9032393633,9032393633,1,1,1,0,115.11,Freight Allowance,,Yes,No,0,0,0,,,,,
643119,17-03-2023,Kroger Company,40000081,Kroger,9032355748,9032355748,1,1,1,0,114.73,Freight Allowance,,Yes,No,0,0,0,,,,,
643122,1/3/2023,Kroger Company,40000081,Kroger,9032302721,9032302721,1,1,1,0,113.64,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-02-2023,Publix Supermarkets Inc,40000004,Publix,9032334445,9032334445,1,1,1,0,67.43,Freight Allowance,,Yes,No,0,0,0,,,,,
643124,24-03-2023,Kroger Company,40000081,Kroger,9032386500,9032386500,1,1,1,0,110.53,Freight Allowance,,Yes,No,0,0,0,,,,,
643128,7/3/2023,Kroger Company,40000081,Kroger,9032326303,9032326303,1,1,1,0,107.18,Freight Allowance,,Yes,No,0,0,0,,,,,
643132,27-02-2023,Kroger Company,40000081,Kroger,9032297123,9032297123,1,1,1,0,106.13,Freight Allowance,,Yes,No,0,0,0,,,,,
643138,15-03-2023,Kroger Company,40000081,Kroger,9032350934,9032350934,1,1,1,0,105.6,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-03-2023,Publix Supermarkets Inc,40000004,Publix,9032389024,9032389024,1,1,1,0,67,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/3/2023,Publix Supermarkets Inc,40000004,Publix,9032358169,9032358169,1,1,1,0,66.91,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/3/2023,SUPERVALU Inc,40000038,Supervalu,9031678386,9031678386,1,1,1,0,103.38,Freight Allowance,,Yes,No,0,0,0,,,,,
,28-02-2023,Publix Supermarkets Inc,40000004,Publix,9032341534,9032341534,1,1,1,0,66.63,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-03-2023,Publix Supermarkets Inc,40000004,Publix,9032395287,9032395287,1,1,1,0,65.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-03-2023,MDI Merchants Dist. Inc. ,40000079,MDI,M72862,M72862,1,1,1,0,88,Freight Allowance,,Yes,No,0,0,0,,,,,
,28-02-2023,Publix Supermarkets Inc,40000004,Publix,9032349526,9032349526,1,1,1,0,63.75,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/3/2023,SUPERVALU Inc,40000038,Supervalu,9032345277,9032345277,1,1,1,0,80.22,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/3/2023,Gordon Food Service ,40000202,Gordon,9032350974,9032350974,1,1,1,0,77.05,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-02-2023,Publix Supermarkets Inc,40000004,Publix,9032302323,9032302323,2,2,1,-1,59.67,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2023,Publix Supermarkets Inc,40000004,Publix,9032287623,9032287623,2,2,1,-1,59.03,Freight Allowance,,Yes,No,0,0,0,,,,,
