id,customer_account,customer_name,standard_customer,deduction_reference,invoice_number,deduction_date,deduction_amount,deduction_reason,payment_number,backup_status,invoice_status,bol,pod_status,validation,invalid_amount,valid_amount,priority
9111070780,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,169388,9111070780,4/3/2023,884.54,OSD,,,,,,,,,No
1401193316,1001000200,MEDLINE INDUSTRIES,Amazon,14665282,1401193316,8/15/2023,884.4,OSD,,,,,,,,,No
1401188676,1001000214,OWENS & MINOR INC,Kroger,8302218,1401188676,8/7/2023,884.4,OSD,,,,,,,,,No
1401239160,1001000214,OWENS & MINOR INC,Kroger,8322444,1401239160,12/11/2023,884.4,OSD,,,,,,,,,No
9110631515,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89363636,9110631515,2/1/2023,884.35,OSD,,,,,,,,,No
1401154930,1001000214,OWENS & MINOR INC,Kroger,8288627,1401154930,5/15/2023,884,OSD,,,,,,,,,No
9111433796,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400033286,9111433796,7/13/2023,882.96,OSD,,,,,,,,,No
1401225273,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,4000105116,1401225273,11/3/2023,882.66,OSD,,,,,,,,,No
1401201515,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000635443,1401201515,9/7/2023,882.6,OSD,,,,,,,,,No
1401103794,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000557977,1401103794,1/13/2023,882.26,OSD,,,,,,,,,No
1401109669,1001000200,MEDLINE INDUSTRIES,Amazon,14517684,1401109669,1/27/2023,882,OSD,,,,,,,,,No
1401224742,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1223588,1401224742,11/2/2023,881.28,OSD,,,,,,,,,No
9111595179,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,176587,9111595179,8/21/2023,880.8,OSD,,,,,,,,,No
1401232680,1001000143,CARDINAL DISTRIBUTION,Walmart,11172723,1401232680,11/24/2023,880.8,OSD,,,,,,,,,No
1401171097,1001000200,MEDLINE INDUSTRIES,Amazon,MEDLINE,1401171097,7/20/2023,880.44,OSD,,,,,,,,,No
1401183408,1001000214,OWENS & MINOR INC,Kroger,8314357,1401183408,10/23/2023,880.44,OSD,,,,,,,,,No
9111906372,1001038817,AERO MED LTD,Albertsons,1009700001,9111906372,11/16/2023,880.44,OSD,,,,,,,,,No
1401110472,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000935506,1401110472,1/30/2023,880,OSD,,,,,,,,,No
1401163549,1001000146,HENRY SCHEIN INC,Target,81779323,1401163549,6/5/2023,880,OSD,,,,,,,,,No
9111532900,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400083616,9111532900,10/3/2023,880,OSD,,,,,,,,,No
1600575895,1001000147,MCKESSON DRUG COMPANY,Costco,7435650106,1600575895,8/14/2023,879.84,OSD,,,,,,,,,No
1401114608,1001000214,OWENS & MINOR INC,Kroger,8273526,1401114608,2/9/2023,879.8,OSD,,,,,,,,,No
1401170999,1001000214,OWENS & MINOR INC,Kroger,8294933,1401170999,6/23/2023,879,OSD,,,,,,,,,No
1401132535,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000131760,1401132535,3/23/2023,878.6,OSD,,,,,,,,,No
1401105625,1001000214,OWENS & MINOR INC,Kroger,8270046,1401105625,1/18/2023,877.96,OSD,,,,,,,,,No
1401151203,1001000200,MEDLINE INDUSTRIES,Amazon,14591445,1401151203,5/5/2023,877.56,OSD,,,,,,,,,No
1401172191,1001000200,MEDLINE INDUSTRIES,Amazon,14622120,1401172191,6/16/2023,877.56,OSD,,,,,,,,,No
9111490699,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,175164,9111490699,7/24/2023,877.56,OSD,,,,,,,,,No
1401246277,1001000200,MEDLINE INDUSTRIES,Amazon,14766844,1401246277,12/29/2023,877.56,OSD,,,,,,,,,No
1401170021,1001000214,OWENS & MINOR INC,Kroger,8294486,1401170021,6/21/2023,877,OSD,,,,,,,,,No
1401193098,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000445308,1401193098,8/17/2023,877,OSD,,,,,,,,,No
1401241467,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000095671,1401241467,12/13/2023,877,OSD,,,,,,,,,No
1401152939,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001527630,1401152939,5/10/2023,876.51,OSD,,,,,,,,,No
1600564490,1001000200,MEDLINE INDUSTRIES,Amazon,14617056,1600564490,6/9/2023,876.51,OSD,,,,,,,,,No
9111997567,1001620381,CARDINAL HEALTH PRESOURCE,Walmart,7008638,9111997567,12/18/2023,876,OSD,,,,,,,,,No
1401187539,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000080187,1401187539,8/3/2023,875.8,OSD,,,,,,,,,No
1401113067,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1125949,1401113067,2/6/2023,875,OSD,,,,,,,,,No
9110721941,1001132921,INTERMOUNTAIN HEALTHCARE,INTERMOUNTAIN HEALTHCARE,118266,9110721941,3/6/2023,875,OSD,,,,,,,,,No
1401152694,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000875609,1401152694,5/3/2023,875,OSD,,,,,,,,,No
9111468114,1001132921,INTERMOUNTAIN HEALTHCARE,INTERMOUNTAIN HEALTHCARE,129555,9111468114,9/19/2023,875,OSD,,,,,,,,,No
1401212352,1001000214,OWENS & MINOR INC,Kroger,8311874,1401212352,10/4/2023,874.87,OSD,,,,,,,,,No
1401235577,1001000200,MEDLINE INDUSTRIES,Amazon,14739450,1401235577,11/22/2023,874.64,OSD,,,,,,,,,No
1401130580,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1141729,1401130580,3/20/2023,874.48,OSD,,,,,,,,,No
1401105745,1001000208,CVS MERIDIAN INC,CVS,OFFSET REQUEST,1401105745,2/2/2023,874.36,OSD,,,,,,,,,No
1401099671,1001000214,OWENS & MINOR INC,Kroger,8267857,1401099671,1/3/2023,874,OSD,,,,,,,,,No
9110937211,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,167805,9110937211,3/2/2023,874,OSD,,,,,,,,,No
1401126127,1001000147,MCKESSON DRUG COMPANY,Costco,7188283408,1401126127,3/7/2023,872.4,OSD,,,,,,,,,No
1401227764,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000715297,1401227764,11/10/2023,872.4,OSD,,,,,,,,,No
1401180307,1001000147,MCKESSON DRUG COMPANY,Costco,7391279472,1401180307,7/17/2023,871.8,OSD,,,,,,,,,No
9111399816,1001000214,OWENS & MINOR INC,Kroger,8296518,9111399816,7/3/2023,871.28,OSD,,,,,,,,,No
1600558539,1001000200,MEDLINE INDUSTRIES,Amazon,14586270,1600558539,4/28/2023,871.2,OSD,,,,,,,,,No
1401086767,1001000214,OWENS & MINOR INC,Kroger,8281750,1401086767,3/30/2023,870.4,OSD,,,,,,,,,No
1401162808,1001000200,MEDLINE INDUSTRIES,Amazon,14612243,1401162808,6/2/2023,870.4,OSD,,,,,,,,,No
1401211230,1001000214,OWENS & MINOR INC,Kroger,8311294,1401211230,10/2/2023,870,OSD,,,,,,,,,No
1600542254,1001000200,MEDLINE INDUSTRIES,Amazon,14507624,1600542254,1/13/2023,869.6,OSD,,,,,,,,,No
1401223668,1001000214,OWENS & MINOR INC,Kroger,8315984,1401223668,10/31/2023,869.44,OSD,,,,,,,,,No
1401235764,1001000200,MEDLINE INDUSTRIES,Amazon,14745944,1401235764,12/1/2023,868.44,OSD,,,,,,,,,No
1401226520,1001000214,OWENS & MINOR INC,Kroger,8317191,1401226520,11/7/2023,868.4,OSD,,,,,,,,,No
1401106543,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002354331,1401106543,1/20/2023,868.36,OSD,,,,,,,,,No
1401103436,1001000143,CARDINAL DISTRIBUTION,Walmart,13301780,1401103436,1/12/2023,867.75,OSD,,,,,,,,,No
1401105572,1001000143,CARDINAL DISTRIBUTION,Walmart,13750214,1401105572,1/18/2023,867.75,OSD,,,,,,,,,No
1401198924,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000180293,1401198924,8/31/2023,867.5,OSD,,,,,,,,,No
1401135118,1001000200,MEDLINE INDUSTRIES,Amazon,14563027,1401135118,3/29/2023,867.2,OSD,,,,,,,,,No
9112000872,1001000200,MEDLINE INDUSTRIES,Amazon,14745945,9112000872,12/1/2023,867.2,OSD,,,,,,,,,No
1401149806,1001000214,OWENS & MINOR INC,Kroger,8287114,1401149806,5/3/2023,867.19,OSD,,,,,,,,,No
1401178816,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000125258,1401178816,7/13/2023,867,OSD,,,,,,,,,No
1401235060,1001000200,MEDLINE INDUSTRIES,Amazon,14743630,1401235060,11/29/2023,867,OSD,,,,,,,,,No
1401130369,1001000200,MEDLINE INDUSTRIES,Amazon,14553979,1401130369,3/17/2023,866,OSD,,,,,,,,,No
1401173043,1001000200,MEDLINE INDUSTRIES,Amazon,14630640,1401173043,6/28/2023,865.92,OSD,,,,,,,,,No
9111033305,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,169018,9111033305,3/27/2023,865.2,OSD,,,,,,,,,No
1401109669,1001000200,MEDLINE INDUSTRIES,Amazon,14517684,1401109669,1/27/2023,864.6,OSD,,,,,,,,,No
1401137385,1001000214,OWENS & MINOR INC,Kroger,8282392,1401137385,4/4/2023,864.6,OSD,,,,,,,,,No
9110769083,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,165872,9110769083,1/20/2023,864.2,OSD,,,,,,,,,No
1401245223,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002651329,1401245223,12/26/2023,864.04,OSD,,,,,,,,,No
9111681569,1001000214,OWENS & MINOR INC,Kroger,8308685,9111681569,9/18/2023,864,OSD,,,,,,,,,No
1401236288,1001000214,OWENS & MINOR INC,Kroger,8321340,1401236288,12/4/2023,864,OSD,,,,,,,,,No
1401173340,1001000214,OWENS & MINOR INC,Kroger,8296214,1401173340,6/29/2023,861.8,OSD,,,,,,,,,No
1401175137,1001000143,CARDINAL DISTRIBUTION,Walmart,12521538,1401175137,7/5/2023,860.72,OSD,,,,,,,,,No
1401112542,1001000200,MEDLINE INDUSTRIES,Amazon,14522650,1401112542,2/3/2023,859.68,OSD,,,,,,,,,No
1401112542,1001000200,MEDLINE INDUSTRIES,Amazon,14522650,1401112542,2/3/2023,859.4,OSD,,,,,,,,,No
1401182427,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002502155,1401182427,7/21/2023,859.32,OSD,,,,,,,,,No
1401149153,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000926927,1401149153,4/26/2023,859.1,OSD,,,,,,,,,No
1401101533,1001000214,OWENS & MINOR INC,Kroger,8268902,1401101533,1/9/2023,859,OSD,,,,,,,,,No
1401135396,1001000214,OWENS & MINOR INC,Kroger,8281750,1401135396,3/30/2023,859,OSD,,,,,,,,,No
1401136549,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1146548,1401136549,4/3/2023,859,OSD,,,,,,,,,No
1401154938,1001000200,MEDLINE INDUSTRIES,Amazon,14596526,1401154938,5/12/2023,859,OSD,,,,,,,,,No
1401241248,1001000200,MEDLINE INDUSTRIES,Amazon,14756404,1401241248,12/15/2023,859,OSD,,,,,,,,,No
1401219239,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000530470,1401219239,10/20/2023,858.82,OSD,,,,,,,,,No
1401221781,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000151829,1401221781,10/26/2023,858.82,OSD,,,,,,,,,No
1401235577,1001000200,MEDLINE INDUSTRIES,Amazon,14739450,1401235577,11/22/2023,858.66,OSD,,,,,,,,,No
1600578516,1001000147,MCKESSON DRUG COMPANY,Costco,7456220456,1600578516,8/28/2023,857.6,OSD,,,,,,,,,No
9110884328,1001000200,MEDLINE INDUSTRIES,Amazon,14559357,9110884328,3/24/2023,856.8,OSD,,,,,,,,,No
1401142898,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1151760,1401142898,4/17/2023,856.8,OSD,,,,,,,,,No
1600581688,1001000200,MEDLINE INDUSTRIES,Amazon,14688592,1600581688,9/15/2023,856.8,OSD,,,,,,,,,No
1401201485,1001000214,OWENS & MINOR INC,Kroger,8307477,1401201485,9/7/2023,856.8,OSD,,,,,,,,,No
1401102900,1001000214,OWENS & MINOR INC,Kroger,8269169,1401102900,1/11/2023,856.32,OSD,,,,,,,,,No
1401171925,1001000214,OWENS & MINOR INC,Kroger,8295203,1401171925,6/26/2023,856.24,OSD,,,,,,,,,No
1401114198,1001000214,OWENS & MINOR INC,Kroger,8273389,1401114198,2/8/2023,855.36,OSD,,,,,,,,,No
1401173899,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000622579,1401173899,6/30/2023,855.36,OSD,,,,,,,,,No
9111378144,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400026208,9111378144,7/5/2023,855.17,OSD,,,,,,,,,No
9110741631,1001038817,AERO MED LTD,Albertsons,922800001,9110741631,1/25/2023,855,OSD,,,,,,,,,No
1401126328,1001000200,MEDLINE INDUSTRIES,Amazon,14547383,1401126328,3/8/2023,855,OSD,,,,,,,,,No
9110773842,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89382154,9110773842,3/16/2023,855,OSD,,,,,,,,,No
1401146664,1001625204,MEDLINE CUSTOM STERILE,MEDLINE CUSTOM STERILE,14579626,1401146664,4/20/2023,855,OSD,,,,,,,,,No
1401196633,1001000200,MEDLINE INDUSTRIES,Amazon,14673460,1401196633,8/25/2023,855,OSD,,,,,,,,,No
1401203742,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1205465,1401203742,9/13/2023,855,OSD,,,,,,,,,No
1401207940,1001000200,MEDLINE INDUSTRIES,Amazon,14693896,1401207940,9/22/2023,855,OSD,,,,,,,,,No
1401214218,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1214642,1401214218,10/10/2023,855,OSD,,,,,,,,,No
1401216299,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000221170,1401216299,10/23/2023,855,OSD,,,,,,,,,No
1401117237,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002370187,1401117237,2/15/2023,854.89,OSD,,,,,,,,,No
9111413455,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,174101,9111413455,7/3/2023,853.6,OSD,,,,,,,,,No
9111439628,1001000147,MCKESSON DRUG COMPANY,Costco,7435649927,9111439628,8/14/2023,853.1,OSD,,,,,,,,,No
1600574760,1001000147,MCKESSON DRUG COMPANY,Costco,7435649927,1600574760,8/14/2023,853.04,OSD,,,,,,,,,No
1401103515,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1118012,1401103515,1/12/2023,852.84,OSD,,,,,,,,,No
1401104511,1001000214,OWENS & MINOR INC,Kroger,8269743,1401104511,1/17/2023,852.84,OSD,,,,,,,,,No
1401105948,1001000214,OWENS & MINOR INC,Kroger,8270254,1401105948,1/19/2023,852.84,OSD,,,,,,,,,No
9110745000,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,165666,9110745000,1/17/2023,852.84,OSD,,,,,,,,,No
9110862239,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,166859,9110862239,2/13/2023,852.84,OSD,,,,,,,,,No
9110812461,1001038817,AERO MED LTD,Albertsons,928400001,9110812461,2/15/2023,852.84,OSD,,,,,,,,,No
9110631500,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89363743,9110631500,2/2/2023,852.84,OSD,,,,,,,,,No
9110851363,1001094519,NATIONAL DISTRIBUTING & CONTRACTING,NATIONAL DISTRIBUTING & CONTRACTING,5201888536,9110851363,2/10/2023,852.84,OSD,,,,,,,,,No
1600549365,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000875103,1600549365,3/1/2023,852.84,OSD,,,,,,,,,No
1401103794,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000875103,1401103794,3/1/2023,852.84,OSD,,,,,,,,,No
9110922344,1001038817,AERO MED LTD,Albertsons,936100001,9110922344,3/10/2023,852.84,OSD,,,,,,,,,No
1401185160,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,175448,1401185160,7/28/2023,852.84,OSD,,,,,,,,,No
1401197231,1001000214,OWENS & MINOR INC,Kroger,8305427,1401197231,8/28/2023,852.75,OSD,,,,,,,,,No
1401244989,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000432029,1401244989,12/27/2023,852.75,OSD,,,,,,,,,No
9111089928,1001094519,NATIONAL DISTRIBUTING & CONTRACTING,NATIONAL DISTRIBUTING & CONTRACTING,5203014645,9111089928,4/7/2023,852.5,OSD,,,,,,,,,No
1401203275,1001000147,MCKESSON DRUG COMPANY,Costco,7479537597,1401203275,9/12/2023,852.13,OSD,,,,,,,,,No
1401215547,1001000143,CARDINAL DISTRIBUTION,Walmart,13669904,1401215547,10/12/2023,852.13,OSD,,,,,,,,,No
1401102900,1001000214,OWENS & MINOR INC,Kroger,8269169,1401102900,1/11/2023,852.12,OSD,,,,,,,,,No
9110648823,1001038817,AERO MED LTD,Albertsons,916800001,9110648823,1/5/2023,852.12,OSD,,,,,,,,,No
9111082703,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89392104,9111082703,4/12/2023,852.12,OSD,,,,,,,,,No
1401167496,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1173271,1401167496,6/14/2023,852.12,OSD,,,,,,,,,No
1401221169,1001000200,MEDLINE INDUSTRIES,Amazon,14718253,1401221169,10/25/2023,852.12,OSD,,,,,,,,,No
1401241388,1001000206,MOHAWK HOSPITAL EQUIPMENT,MOHAWK HOSPITAL EQUIPMENT,360211,1401241388,12/1/2023,852.12,OSD,,,,,,,,,No
1600549735,1001000200,MEDLINE INDUSTRIES,Amazon,14543724,1600549735,3/3/2023,852.08,OSD,,,,,,,,,No
1401186687,1001000214,OWENS & MINOR INC,Kroger,8301228,1401186687,8/1/2023,852,OSD,,,,,,,,,No
1401184730,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1188342,1401184730,7/27/2023,851.6,OSD,,,,,,,,,No
1401099930,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1114688,1401099930,1/4/2023,851.58,OSD,,,,,,,,,No
9110703450,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89354222,9110703450,1/10/2023,851.58,OSD,,,,,,,,,No
9111282878,1001038817,AERO MED LTD,Albertsons,961500001,9111282878,6/5/2023,851.58,OSD,,,,,,,,,No
1401179483,1001000200,MEDLINE INDUSTRIES,Amazon,14642032,1401179483,7/14/2023,851.58,OSD,,,,,,,,,No
1401225202,1001000200,MEDLINE INDUSTRIES,Amazon,14726078,1401225202,11/3/2023,851.58,OSD,,,,,,,,,No
1600557730,1001000200,MEDLINE INDUSTRIES,Amazon,14580676,1600557730,4/21/2023,851.2,OSD,,,,,,,,,No
1600581688,1001000200,MEDLINE INDUSTRIES,Amazon,14688592,1600581688,9/15/2023,851.2,OSD,,,,,,,,,No
1401235060,1001000200,MEDLINE INDUSTRIES,Amazon,14743630,1401235060,11/29/2023,851.2,OSD,,,,,,,,,No
1401241248,1001000200,MEDLINE INDUSTRIES,Amazon,14756404,1401241248,12/15/2023,851.2,OSD,,,,,,,,,No
1401104511,1001000214,OWENS & MINOR INC,Kroger,8269743,1401104511,1/17/2023,850.59,OSD,,,,,,,,,No
1401100379,1001000147,MCKESSON DRUG COMPANY,Costco,7094880627,1401100379,1/4/2023,850.56,OSD,,,,,,,,,No
1401111195,1001000147,MCKESSON DRUG COMPANY,Costco,7135033781,1401111195,1/31/2023,850.56,OSD,,,,,,,,,No
1401117333,1001000147,MCKESSON DRUG COMPANY,Costco,7156770663,1401117333,2/14/2023,850.56,OSD,,,,,,,,,No
1600551943,1001000147,MCKESSON DRUG COMPANY,Costco,7206550468,1600551943,3/20/2023,850.56,OSD,,,,,,,,,No
1401137784,1001000143,CARDINAL DISTRIBUTION,Walmart,13089293,1401137784,4/5/2023,850.56,OSD,,,,,,,,,No
1401143522,1001000147,MCKESSON DRUG COMPANY,Costco,7251594935,1401143522,4/18/2023,850.56,OSD,,,,,,,,,No
1401149208,1001000214,OWENS & MINOR INC,Kroger,8286874,1401149208,5/2/2023,850.56,OSD,,,,,,,,,No
1401162808,1001000200,MEDLINE INDUSTRIES,Amazon,14612243,1401162808,6/2/2023,850.56,OSD,,,,,,,,,No
1401175617,1001000143,CARDINAL DISTRIBUTION,Walmart,14154628,1401175617,7/6/2023,850.56,OSD,,,,,,,,,No
1401179648,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000210314,1401179648,7/17/2023,850.56,OSD,,,,,,,,,No
1600574760,1001000147,MCKESSON DRUG COMPANY,Costco,7435649927,1600574760,8/14/2023,850.56,OSD,,,,,,,,,No
1600575895,1001000147,MCKESSON DRUG COMPANY,Costco,7435650106,1600575895,8/14/2023,850.56,OSD,,,,,,,,,No
1401203959,1001000147,MCKESSON DRUG COMPANY,Costco,7479537596,1401203959,9/12/2023,850.56,OSD,,,,,,,,,No
1401199824,1001000214,OWENS & MINOR INC,Kroger,8306842,1401199824,9/5/2023,850.56,OSD,,,,,,,,,No
1401207171,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000006605,1401207171,9/21/2023,850.56,OSD,,,,,,,,,No
1401216373,1001000200,MEDLINE INDUSTRIES,Amazon,14709322,1401216373,10/13/2023,850.56,OSD,,,,,,,,,No
9111715922,1001061387,LIFE-ASSIST INC,LIFE-ASSIST INC,3414841524,9111715922,10/3/2023,850.56,OSD,,,,,,,,,No
1600588235,1001000147,MCKESSON DRUG COMPANY,Costco,7541451200,1600588235,10/23/2023,850.56,OSD,,,,,,,,,No
9111807228,1001000190,INTEGRATED MEDICAL SYSTEMS INC,INTEGRATED MEDICAL SYSTEMS INC,19629,9111807228,10/24/2023,850.56,OSD,,,,,,,,,No
1401221169,1001000200,MEDLINE INDUSTRIES,Amazon,14718253,1401221169,10/25/2023,850.56,OSD,,,,,,,,,No
1401217086,1001000214,OWENS & MINOR INC,Kroger,8313187,1401217086,10/16/2023,850.56,OSD,,,,,,,,,No
1401226987,1001000200,MEDLINE INDUSTRIES,Amazon,14729119,1401226987,11/8/2023,850.56,OSD,,,,,,,,,No
1401235577,1001000200,MEDLINE INDUSTRIES,Amazon,14739450,1401235577,11/22/2023,850.56,OSD,,,,,,,,,No
9111974803,1001000190,INTEGRATED MEDICAL SYSTEMS INC,INTEGRATED MEDICAL SYSTEMS INC,20223,9111974803,12/15/2023,850.56,OSD,,,,,,,,,No
1401184178,1001000143,CARDINAL DISTRIBUTION,Walmart,12649553,1401184178,7/26/2023,850.17,OSD,,,,,,,,,No
1401226987,1001000200,MEDLINE INDUSTRIES,Amazon,14729119,1401226987,11/8/2023,850,OSD,,,,,,,,,No
9111750599,1001000190,INTEGRATED MEDICAL SYSTEMS INC,INTEGRATED MEDICAL SYSTEMS INC,19806,9111750599,11/9/2023,849.6,OSD,,,,,,,,,No
1401144246,1001000214,OWENS & MINOR INC,Kroger,8284905,1401144246,4/20/2023,849.14,OSD,,,,,,,,,No
9111330995,1001038817,AERO MED LTD,Albertsons,966700001,9111330995,6/21/2023,848.41,OSD,,,,,,,,,No
1401235060,1001000200,MEDLINE INDUSTRIES,Amazon,14743630,1401235060,11/29/2023,848.07,OSD,,,,,,,,,No
1401212378,1001000200,MEDLINE INDUSTRIES,Amazon,14702634,1401212378,10/4/2023,847,OSD,,,,,,,,,No
1401231457,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000281238,1401231457,11/20/2023,846.8,OSD,,,,,,,,,No
9111348945,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,172984,9111348945,6/12/2023,846.64,OSD,,,,,,,,,No
1401099527,1001000214,OWENS & MINOR INC,Kroger,8267857,1401099527,1/3/2023,846,OSD,,,,,,,,,No
1600575895,1001000147,MCKESSON DRUG COMPANY,Costco,7435650106,1600575895,8/14/2023,846,OSD,,,,,,,,,No
1401215132,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000095168,1401215132,10/11/2023,846,OSD,,,,,,,,,No
1401197087,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001040033,1401197087,8/28/2023,845.74,OSD,,,,,,,,,No
1401104553,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001100347,1401104553,2/1/2023,845.25,OSD,,,,,,,,,No
1401178816,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000125258,1401178816,7/13/2023,845.25,OSD,,,,,,,,,No
1401189821,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1192765,1401189821,8/9/2023,845.25,OSD,,,,,,,,,No
1401199824,1001000214,OWENS & MINOR INC,Kroger,8306842,1401199824,9/5/2023,845.25,OSD,,,,,,,,,No
1401230940,1001000200,MEDLINE INDUSTRIES,Amazon,14735968,1401230940,11/17/2023,845.25,OSD,,,,,,,,,No
1401238037,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000167890,1401238037,12/7/2023,845.25,OSD,,,,,,,,,No
1401152920,1001000214,OWENS & MINOR INC,Kroger,8288104,1401152920,5/10/2023,845,OSD,,,,,,,,,No
1401188855,1001000214,OWENS & MINOR INC,Kroger,8302218,1401188855,8/7/2023,845,OSD,,,,,,,,,No
1600543834,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000511594,1600543834,1/11/2023,844.16,OSD,,,,,,,,,No
1401139202,1001000200,MEDLINE INDUSTRIES,Amazon,14570131,1401139202,4/7/2023,844.16,OSD,,,,,,,,,No
9110607130,1001620381,CARDINAL HEALTH PRESOURCE,Walmart,5541282,9110607130,1/3/2023,844.1,OSD,,,,,,,,,No
1401102900,1001000214,OWENS & MINOR INC,Kroger,8269169,1401102900,1/11/2023,844,OSD,,,,,,,,,No
1401227764,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000715297,1401227764,11/10/2023,844,OSD,,,,,,,,,No
1401229240,1001000214,OWENS & MINOR INC,Kroger,8317994,1401229240,11/14/2023,844,OSD,,,,,,,,,No
1401104590,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002340409,1401104590,1/17/2023,843.19,OSD,,,,,,,,,No
1401221158,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000035446,1401221158,10/25/2023,843,OSD,,,,,,,,,No
1401225708,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002591642,1401225708,11/6/2023,842.41,OSD,,,,,,,,,No
1600543526,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000071957,1600543526,1/6/2023,842.34,OSD,,,,,,,,,No
1401144970,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000950796,1401144970,4/21/2023,842.12,OSD,,,,,,,,,No
1401202834,1001000214,OWENS & MINOR INC,Kroger,8307700,1401202834,9/11/2023,842,OSD,,,,,,,,,No
1401117237,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002370187,1401117237,2/15/2023,841.35,OSD,,,,,,,,,No
1401130369,1001000200,MEDLINE INDUSTRIES,Amazon,14553979,1401130369,3/17/2023,840.48,OSD,,,,,,,,,No
1401111758,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000546471,1401111758,2/2/2023,840,OSD,,,,,,,,,No
9110449241,1001000237,DISTRIBUTION COOPERATIVE,DISTRIBUTION COOPERATIVE,17805,9110449241,2/7/2023,840,OSD,,,,,,,,,No
