PO,External ID,Title,ASIN,Model Number,Freight Term,Qty,Unit Cost,Amount,Shortage quantity,Amount shortage,Last received date,ASIN received,Quantity received,Unit cost,Amount received,External Id Type,Backordered,Availability,Window Type,Window Start,Window End,Expected Date,Case Size,Quantity Requested,Quantity Outstanding,Case Cost,Total Cost,Accepted Quantity
4DN6ZPHZ,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Snack Bars, Peanut Butter, 22oz Box (12 Bars)",B0143NQVP2,RXF003,Collect,"2,562",$24.84 ,"$63,640.08 ",0,$0.00 ,23-10-2023,B0143NQVP2,2562,$24.84 ,"$63,640.08 ",,,,,,,,,,,,,
4DN6ZPHZ,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Sea Salt, 22oz Box (12 Bars)",B0143NQVQ6,RXF006,Collect,"4,788",$24.84 ,"$1,18,933.92 ",0,$0.00 ,21-10-2023,B0143NQVQ6,4788,$24.84 ,"$1,18,933.92 ",,,,,,,,,,,,,
4DN6ZPHZ,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Blueberry, 22Oz Box (12 Bars)",B0143NQW2E,RXF202,Collect,"1,530",$24.84 ,"$38,005.20 ",16,$397.44 ,20-10-2023,B0143NQW2E,1514,$24.84 ,"$37,607.76 ",,,,,,,,,,,,,
4DN6ZPHZ,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Gingerbread, 22oz Box (12 Bars)",B01M582VEQ,RXF013,Collect,234,$24.84 ,"$5,812.56 ",0,$0.00 ,20-10-2023,"B01M582VEQ,B0143NQVP2",234,$24.84 ,"$5,812.56 ",,,,,,,,,,,,,
4DN6ZPHZ,1.94E+11,"RXBAR A.M. Protein Bars, Protein Snack, Breakfast Bars, Honey Cinnamon Peanut Butter, 23.2oz Box (12 Bars)",B09KMWCX72,RXBAR,Collect,432,$24.84 ,"$10,730.88 ",13,$322.92 ,26-10-2023,B09KMWCX72,419,$24.84 ,"$10,407.96 ",,,,,,,,,,,,,
4DN6ZPHZ,1.94E+11,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Peanut Butter (6 Boxes, 30 Bars)",B0BFZWLVFX,,Collect,504,$53.40 ,"$26,913.60 ",0,$0.00 ,20-10-2023,B0BFZWLVFX,504,$53.40 ,"$26,913.60 ",,,,,,,,,,,,,
4DN6ZPHZ,1.09E+13,"RxBar Protein Bars, Blueberry, Kosher, Gluten Free, 5 Count, 9.15 Ounce (Pack of 6)",B0BHXFTSV4,,Collect,849,$53.40 ,"$45,336.60 ",0,$0.00 ,20-10-2023,"B0BHXFTSV4,B0BJXL3NFZ",849,$53.40 ,"$45,336.60 ",,,,,,,,,,,,,
4DN6ZPHZ,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Coconut Chocolate (6 Boxes, 30 Bars)",B0BHXK6FGH,,Collect,18,$53.40 ,$961.20 ,0,$0.00 ,20-10-2023,B0BHXK6FGH,18,$53.40 ,$961.20 ,,,,,,,,,,,,,
4DN6ZPHZ,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt (6 Boxes, 30 Bars)",B0BJXW16DL,,Collect,391,$53.40 ,"$20,879.40 ",0,$0.00 ,20-10-2023,B0BJXW16DL,391,$53.40 ,"$20,879.40 ",,,,,,,,,,,,,
4DN6ZPHZ,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate, 23.2oz Box (12 Bars)",B0BQ9D92D8,1.94E+11,Collect,474,$17.00 ,"$8,058.00 ",0,$0.00 ,21-10-2023,B0BQ9D92D8,474,$17.00 ,"$8,058.00 ",,,,,,,,,,,,,
4DN6ZPHZ,1.94E+11,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",B0BYH2CNPN,,Collect,63,$41.60 ,"$2,620.80 ",0,$0.00 ,23-10-2023,B0BYH2CNPN,63,$41.60 ,"$2,620.80 ",,,,,,,,,,,,,
2PRIBFPQ,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Chip, 22oz Box (12 Bars)",B01M60S8C3,RXF010,Collect,72,$24.84 ,"$1,788.48 ",0,$0.00 ,12/11/2023,B01M60S8C3,72,$24.84 ,"$1,788.48 ",,,,,,,,,,,,,
2PRIBFPQ,1.09E+13,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",B07D3H4CQF,RXN003,Collect,684,$14.00 ,"$9,576.00 ",0,$0.00 ,12/11/2023,B07D3H4CQF,684,$14.00 ,"$9,576.00 ",,,,,,,,,,,,,
2PRIBFPQ,1.94E+11,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon (2 Jars)",B07Q61TRLH,RXKIT6113,Collect,160,$10.24 ,"$1,638.40 ",38,$389.12 ,15-11-2023,B07Q61TRLH,122,$10.24 ,"$1,249.28 ",,,,,,,,,,,,,
2PRIBFPQ,1.94E+11,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",B07Q89M576,RXKIT6117,Collect,89,$10.24 ,$911.36 ,0,$0.00 ,12/11/2023,B07Q89M576,89,$10.24 ,$911.36 ,,,,,,,,,,,,,
2PRIBFPQ,1.02E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Vanilla Almond, 22oz Box (12 Bars)",B07ZQYM8MJ,,Collect,606,$24.84 ,"$15,053.04 ",0,$0.00 ,12/11/2023,B07ZQYM8MJ,606,$24.84 ,"$15,053.04 ",,,,,,,,,,,,,
2PRIBFPQ,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",B09WX8RYGN,RXBAR,Collect,198,$24.84 ,"$4,918.32 ",0,$0.00 ,12/11/2023,B09WX8RYGN,198,$24.84 ,"$4,918.32 ",,,,,,,,,,,,,
2PRIBFPQ,1.94E+11,"RXBAR A.M. Protein Bars, Variety Pack, Gluten Free Snacks, Breakfast Snacks, 22.8oz Box (12 Bars)",B09WXF5PJQ,,Collect,114,$25.44 ,"$2,900.16 ",0,$0.00 ,12/11/2023,B09WXF5PJQ,114,$25.44 ,"$2,900.16 ",,,,,,,,,,,,,
2PRIBFPQ,1.02E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Vanilla Almond (6 Boxes, 30 Bars)",B0BFY34Z9N,,Collect,92,$53.40 ,"$4,912.80 ",0,$0.00 ,12/11/2023,B0BFY34Z9N,92,$53.40 ,"$4,912.80 ",,,,,,,,,,,,,
2PRIBFPQ,1.02E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Mixed Berry (6 Boxes, 30 Bars)",B0BFZMYY8J,,Collect,15,$53.40 ,$801.00 ,0,$0.00 ,12/11/2023,B0BFZMYY8J,15,$53.40 ,$801.00 ,,,,,,,,,,,,,
2PRIBFPQ,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Chocolate (6 Boxes, 30 Bars)",B0BG8NN27Y,,Collect,10,$53.40 ,$534.00 ,0,$0.00 ,12/11/2023,"B0BHXK6FGH,B0BG8NN27Y",10,$53.40 ,$534.00 ,,,,,,,,,,,,,
2PRIBFPQ,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Honey Cinnamon Peanut Butter (6 Boxes, 30 Bars)",B0BG8NTZWD,,Collect,53,$53.40 ,"$2,830.20 ",0,$0.00 ,12/11/2023,B0BG8NTZWD,53,$53.40 ,"$2,830.20 ",,,,,,,,,,,,,
2PRIBFPQ,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry (6 Boxes, 30 Bars)",B0BG8P6KNZ,,Collect,25,$53.40 ,"$1,335.00 ",0,$0.00 ,12/11/2023,B0BG8P6KNZ,25,$53.40 ,"$1,335.00 ",,,,,,,,,,,,,
2PRIBFPQ,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Chip (6 Boxes, 30 Bars)",B0BHXHND8P,,Collect,25,$53.40 ,"$1,335.00 ",0,$0.00 ,12/11/2023,B0BHXHND8P,25,$53.40 ,"$1,335.00 ",,,,,,,,,,,,,
2PRIBFPQ,1.94E+11,"RXBAR A.M. Protein Bars, Variety Pack, Gluten Free Snacks, Breakfast Snacks, 38.8oz Box (20 Bars)",B0BTGMJV79,,Collect,68,$42.40 ,"$2,883.20 ",0,$0.00 ,13-11-2023,B0BTGMJV79,68,$42.40 ,"$2,883.20 ",,,,,,,,,,,,,
1FGQWT9U,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",B0143NQVI4,RXF004,Collect,6,$24.84 ,$149.04 ,0,$0.00 ,11/10/2023,B0143NQVI4,6,$24.84 ,$149.04 ,,,,,,,,,,,,,
1FGQWT9U,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Pumpkin Spice, 22oz Box (12 Bars)",B0143NQVJ8,RXF007,Collect,210,$24.84 ,"$5,216.40 ",0,$0.00 ,11/10/2023,B0143NQVJ8,210,$24.84 ,"$5,216.40 ",,,,,,,,,,,,,
1FGQWT9U,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Sea Salt, 22oz Box (12 Bars)",B0143NQVQ6,RXF006,Collect,"2,394",$24.84 ,"$59,466.96 ",0,$0.00 ,19-10-2023,B0143NQVQ6,2394,$24.84 ,"$59,466.96 ",,,,,,,,,,,,,
1FGQWT9U,1.94E+11,"RXBAR A.M. Protein Bars, Protein Snack, Breakfast Bars, Honey Cinnamon Peanut Butter, 23.2oz Box (12 Bars)",B09KMWCX72,RXBAR,Collect,306,$24.84 ,"$7,601.04 ",0,$0.00 ,11/10/2023,B09KMWCX72,306,$24.84 ,"$7,601.04 ",,,,,,,,,,,,,
1FGQWT9U,1.94E+11,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Variety Pack (5 Boxes, 25 Bars)",B0B9262TP3,,Collect,321,$53.00 ,"$17,013.00 ",0,$0.00 ,6/10/2023,"B0B9262TP3,B0BJXW16DL",321,$53.00 ,"$17,013.00 ",,,,,,,,,,,,,
1FGQWT9U,1.94E+11,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Peanut Butter (6 Boxes, 30 Bars)",B0BFZWLVFX,,Collect,287,$53.40 ,"$15,325.80 ",13,$694.20 ,24-10-2023,B0BFZWLVFX,274,$53.40 ,"$14,631.60 ",,,,,,,,,,,,,
1FGQWT9U,1.09E+13,"RxBar Protein Bars, Blueberry, Kosher, Gluten Free, 5 Count, 9.15 Ounce (Pack of 6)",B0BHXFTSV4,,Collect,598,$53.40 ,"$31,933.20 ",0,$0.00 ,12/10/2023,B0BHXFTSV4,598,$53.40 ,"$31,933.20 ",,,,,,,,,,,,,
1FGQWT9U,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Coconut Chocolate (6 Boxes, 30 Bars)",B0BHXK6FGH,,Collect,71,$53.40 ,"$3,791.40 ",0,$0.00 ,11/10/2023,B0BHXK6FGH,71,$53.40 ,"$3,791.40 ",,,,,,,,,,,,,
1FGQWT9U,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate, 23.2oz Box (12 Bars)",B0BQ9D92D8,1.94E+11,Collect,498,$17.00 ,"$8,466.00 ",0,$0.00 ,11/10/2023,B0BQ9D92D8,498,$17.00 ,"$8,466.00 ",,,,,,,,,,,,,
1FGQWT9U,1.94E+11,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",B0BTTSPF5H,,Collect,417,$41.60 ,"$17,347.20 ",0,$0.00 ,12/10/2023,B0BTTSPF5H,417,$41.60 ,"$17,347.20 ",,,,,,,,,,,,,
1FGQWT9U,1.94E+11,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",B0BYH2CNPN,,Collect,136,$41.60 ,"$5,657.60 ",0,$0.00 ,23-10-2023,B0BYH2CNPN,136,$41.60 ,"$5,657.60 ",,,,,,,,,,,,,
1FGQWT9U,1.94E+11,"RXBAR Minis Protein Bars, Protein Snack, Snack Bars, Variety Pack (16 Bars)",B0BYHB689F,SUVELAM,Collect,143,$20.80 ,"$2,974.40 ",83,"$1,726.40 ",16-10-2023,B0BYHB689F,60,$20.80 ,"$1,248.00 ",,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Honey Cinnamon Peanut Butter (6 Boxes, 30 Bars)",B0BG8NTZWD,,Collect,12,$53.40 ,$640.80 ,0,$0.00 ,2/10/2023,"B0BG8NTZWD,B0BTGK26B1",12,$53.40 ,$640.80 ,,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",B0143NQVI4,RXF004,Collect,744,$24.84 ,"$18,480.96 ",65,"$1,614.60 ",5/10/2023,B0143NQVI4,679,$24.84 ,"$16,866.36 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Snack Bars, Peanut Butter, 22oz Box (12 Bars)",B0143NQVP2,RXF003,Collect,954,$24.84 ,"$23,697.36 ",179,"$4,446.36 ",25-09-2023,B0143NQVP2,775,$24.84 ,"$19,251.00 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Sea Salt, 22oz Box (12 Bars)",B0143NQVQ6,RXF006,Collect,798,$24.84 ,"$19,822.32 ",0,$0.00 ,8/10/2023,"B01M6THM7P,B0143NQVQ6",798,$24.84 ,"$19,822.32 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Blueberry, 22Oz Box (12 Bars)",B0143NQW2E,RXF202,Collect,"3,414",$24.84 ,"$84,803.76 ",55,"$1,366.20 ",29-09-2023,B0143NQW2E,3359,$24.84 ,"$83,437.56 ",,,,,,,,,,,,,
3VEABGAN,8.58E+11,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",B018H3LFJG,RXF306,Collect,"4,356",$25.44 ,"$1,10,816.64 ",2432,"$61,870.08 ",29-09-2023,B018H3LFJG,1924,$25.44 ,"$48,946.56 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Chip, 22oz Box (12 Bars)",B01M60S8C3,RXF010,Collect,288,$24.84 ,"$7,153.92 ",7,$173.88 ,25-09-2023,B01M60S8C3,281,$24.84 ,"$6,980.04 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Mixed Berry, 12 Count (Pack of 1)",B01M6THM7P,RXF012,Collect,42,$24.84 ,"$1,043.28 ",0,$0.00 ,24-09-2023,B01M6THM7P,42,$24.84 ,"$1,043.28 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Peanut Butter Chocolate, 22Oz Box (12 Bars)",B01M6TK228,RXF010,Collect,828,$24.84 ,"$20,567.52 ",91,"$2,260.44 ",4/10/2023,B01M6TK228,737,$24.84 ,"$18,307.08 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",B07D3H4CQF,RXN003,Collect,126,$14.00 ,"$1,764.00 ",0,$0.00 ,25-09-2023,B07D3H4CQF,126,$14.00 ,"$1,764.00 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon, 11.3oz Box (10 Packs)",B07D3H9KBM,RXN002,Collect,6,$14.00 ,$84.00 ,0,$0.00 ,25-09-2023,B07D3H9KBM,6,$14.00 ,$84.00 ,,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate, 11.3oz Box (10 Packs)",B07LC7HSZN,RXN006,Collect,24,$14.00 ,$336.00 ,0,$0.00 ,25-09-2023,B07LC7HSZN,24,$14.00 ,$336.00 ,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon (2 Jars)",B07Q61TRLH,RXKIT6113,Collect,7,$10.24 ,$71.68 ,4,$40.96 ,27-09-2023,B07Q61TRLH,3,$10.24 ,$30.72 ,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",B07Q89M576,RXKIT6117,Collect,102,$10.24 ,"$1,044.48 ",74,$757.76 ,21-10-2023,B07Q89M576,28,$10.24 ,$286.72 ,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",B07QBSWNFN,RXKIT6114,Collect,20,$15.32 ,$306.40 ,0,$0.00 ,27-09-2023,B07QBSWNFN,20,$15.32 ,$306.40 ,,,,,,,,,,,,,
3VEABGAN,1.02E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Vanilla Almond, 22oz Box (12 Bars)",B07ZQYM8MJ,,Collect,348,$24.84 ,"$8,644.32 ",0,$0.00 ,25-09-2023,B07ZQYM8MJ,348,$24.84 ,"$8,644.32 ",,,,,,,,,,,,,
3VEABGAN,1.02E+13,"RX Nut Butter Almond Butter, Coconut, Delicious Flavor, 11.3oz Box (10 Count)",B084HJ1T2N,,Collect,18,$14.00 ,$252.00 ,0,$0.00 ,25-09-2023,B084HJ1T2N,18,$14.00 ,$252.00 ,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RX Nut Butter, Protein Snack, Lunch Snacks, Variety Pack (60 Packs)",B08XZ1P2X8,,Collect,12,$15.00 ,$180.00 ,11,$165.00 ,28-09-2023,B08XZ1P2X8,1,$15.00 ,$15.00 ,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR Chocolate AM Protein Bar 12 Count, 1.83 OZ",B09KMW172Z,1.94E+11,Collect,138,$24.84 ,"$3,427.92 ",5,$124.20 ,26-09-2023,B09KMW172Z,133,$24.84 ,"$3,303.72 ",,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR A.M. Protein Bars, Protein Snack, Breakfast Bars, Honey Cinnamon Peanut Butter, 23.2oz Box (12 Bars)",B09KMWCX72,RXBAR,Collect,924,$24.84 ,"$22,952.16 ",48,"$1,192.32 ",1/10/2023,B09KMWCX72,876,$24.84 ,"$21,759.84 ",,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",B09WX8RYGN,RXBAR,Collect,624,$24.84 ,"$15,500.16 ",4,$99.36 ,1/10/2023,B09WX8RYGN,620,$24.84 ,"$15,400.80 ",,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Lovers Variety Pack (5 Boxes, 25 Bars)",B0B92GC75Y,,Collect,423,$53.00 ,"$22,419.00 ",124,"$6,572.00 ",7/10/2023,B0B92GC75Y,299,$53.00 ,"$15,847.00 ",,,,,,,,,,,,,
3VEABGAN,1.02E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Mixed Berry (6 Boxes, 30 Bars)",B0BFZMYY8J,,Collect,1,$53.40 ,$53.40 ,0,$0.00 ,25-09-2023,B0BFZMYY8J,1,$53.40 ,$53.40 ,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Peanut Butter (6 Boxes, 30 Bars)",B0BFZWLVFX,,Collect,67,$53.40 ,"$3,577.80 ",0,$0.00 ,24-09-2023,"B0BFZWLVFX,B0BJXL3NFZ",67,$53.40 ,"$3,577.80 ",,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry (6 Boxes, 30 Bars)",B0BG8P6KNZ,,Collect,6,$53.40 ,$320.40 ,0,$0.00 ,28-09-2023,B0BG8P6KNZ,6,$53.40 ,$320.40 ,,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt (6 Boxes, 30 Bars)",B0BJXW16DL,,Collect,159,$53.40 ,"$8,490.60 ",0,$0.00 ,24-09-2023,B0BJXW16DL,159,$53.40 ,"$8,490.60 ",,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate, 23.2oz Box (12 Bars)",B0BQ9D92D8,1.94E+11,Collect,12,$17.00 ,$204.00 ,6,$102.00 ,25-09-2023,B0BQ9D92D8,6,$17.00 ,$102.00 ,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Variety Pack (28 Bars)",B0BTGK26B1,,Collect,5,$59.36 ,$296.80 ,0,$0.00 ,25-09-2023,B0BTGK26B1,5,$59.36 ,$296.80 ,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR A.M. Protein Bars, Variety Pack, Gluten Free Snacks, Breakfast Snacks, 38.8oz Box (20 Bars)",B0BTGMJV79,,Collect,2,$42.40 ,$84.80 ,0,$0.00 ,25-09-2023,B0BTGMJV79,2,$42.40 ,$84.80 ,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate (6 Boxes, 30 Bars)",B0BTTTLVXX,,Collect,8,$41.10 ,$328.80 ,0,$0.00 ,26-09-2023,B0BTTTLVXX,8,$41.10 ,$328.80 ,,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",B0143NQVI4,RXF004,Collect,744,$24.84 ,"$18,480.96 ",667,"$16,568.28 ",5/10/2023,B0143NQVI4,77,$24.84 ,"$1,912.68 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Snack Bars, Peanut Butter, 22oz Box (12 Bars)",B0143NQVP2,RXF003,Collect,954,$24.84 ,"$23,697.36 ",732,"$18,182.88 ",26-09-2023,B0143NQVP2,222,$24.84 ,"$5,514.48 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Sea Salt, 22oz Box (12 Bars)",B0143NQVQ6,RXF006,Collect,798,$24.84 ,"$19,822.32 ",469,"$11,649.96 ",27-09-2023,B0143NQVQ6,329,$24.84 ,"$8,172.36 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Blueberry, 22Oz Box (12 Bars)",B0143NQW2E,RXF202,Collect,"3,414",$24.84 ,"$84,803.76 ",3406,"$84,605.04 ",11/9/2023,B0143NQW2E,8,$24.84 ,$198.72 ,,,,,,,,,,,,,
3VEABGAN,8.58E+11,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",B018H3LFJG,RXF306,Collect,"2,730",$25.44 ,"$69,451.20 ",2724,"$69,298.56 ",24-09-2023,B018H3LFJG,6,$25.44 ,$152.64 ,,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Chip, 22oz Box (12 Bars)",B01M60S8C3,RXF010,Collect,288,$24.84 ,"$7,153.92 ",274,"$6,806.16 ",1/10/2023,B01M60S8C3,14,$24.84 ,$347.76 ,,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Mixed Berry, 12 Count (Pack of 1)",B01M6THM7P,RXF012,Collect,42,$24.84 ,"$1,043.28 ",0,$0.00 ,24-09-2023,B01M6THM7P,42,$24.84 ,"$1,043.28 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Peanut Butter Chocolate, 22Oz Box (12 Bars)",B01M6TK228,RXF010,Collect,828,$24.84 ,"$20,567.52 ",554,"$13,761.36 ",2/10/2023,B01M6TK228,274,$24.84 ,"$6,806.16 ",,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",B07D3H4CQF,RXN003,Collect,126,$14.00 ,"$1,764.00 ",125,"$1,750.00 ",25-09-2023,B07D3H4CQF,1,$14.00 ,$14.00 ,,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon, 11.3oz Box (10 Packs)",B07D3H9KBM,RXN002,Collect,6,$14.00 ,$84.00 ,5,$70.00 ,6/9/2023,B07D3H9KBM,1,$14.00 ,$14.00 ,,,,,,,,,,,,,
3VEABGAN,1.09E+13,"RXBAR Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate, 11.3oz Box (10 Packs)",B07LC7HSZN,RXN006,Collect,24,$14.00 ,$336.00 ,24,$336.00 ,,,,,,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon (2 Jars)",B07Q61TRLH,RXKIT6113,Collect,7,$10.24 ,$71.68 ,7,$71.68 ,,,,,,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",B07Q89M576,RXKIT6117,Collect,11,$10.24 ,$112.64 ,11,$112.64 ,,,,,,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",B07QBSWNFN,RXKIT6114,Collect,20,$15.32 ,$306.40 ,14,$214.48 ,3/10/2023,B07QBSWNFN,6,$15.32 ,$91.92 ,,,,,,,,,,,,,
3VEABGAN,1.02E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Vanilla Almond, 22oz Box (12 Bars)",B07ZQYM8MJ,,Collect,348,$24.84 ,"$8,644.32 ",0,$0.00 ,6/9/2023,B07ZQYM8MJ,348,$24.84 ,"$8,644.32 ",,,,,,,,,,,,,
3VEABGAN,1.02E+13,"RX Nut Butter Almond Butter, Coconut, Delicious Flavor, 11.3oz Box (10 Count)",B084HJ1T2N,,Collect,18,$14.00 ,$252.00 ,18,$252.00 ,,,,,,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RX Nut Butter, Protein Snack, Lunch Snacks, Variety Pack (60 Packs)",B08XZ1P2X8,,Collect,12,$15.00 ,$180.00 ,12,$180.00 ,,,,,,,,,,,,,,,,,,
3VEABGAN,1.94E+11,"RXBAR Chocolate AM Protein Bar 12 Count, 1.83 OZ",B09KMW172Z,1.94E+11,Collect,138,$24.84 ,"$3,427.92 ",138,"$3,427.92 ",,,,,,,,,,,,,,,,,,
